evidence_id,source_key,source_record_id,source_status,source_url,property_key,geo_id,address,property_name,organization,equipment_type,evidence_confidence,signal_type,tower_lifecycle_event,tower_lifecycle_event_context,permit_project_key,description_fingerprint,event_date,event_age_days,recent_activity_365d,priority,description
permit:cleared:22 110068 MSA:00:chiller,toronto_building_permits_cleared,cleared:22 110068 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:10906589,10906589,525 BAY ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:22 110068 MSA,ab05aa0ed1ecc22c,2022-12-05,,,,Propose for the replacement of the chiller in the hotel mechanical room. A new floor drain is required to accomodate the backwash to be installed with new chiller. The floor drain will connect to existing sanitary stack located in the lower level of the mechanical room. | Other(MS) | Mechanical(MS) | Hotel | Hotel | Motel/Hotel
permit:cleared:22 110079 PSA:00:chiller,toronto_building_permits_cleared,cleared:22 110079 PSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:10906589,10906589,525 BAY ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:22 110079 PSA,ab05aa0ed1ecc22c,2023-06-16,,,,Propose for the replacement of the chiller in the hotel mechanical room. A new floor drain is required to accomodate the backwash to be installed with new chiller. The floor drain will connect to existing sanitary stack located in the lower level of the mechanical room. | Other(PS) | Plumbing(PS) | Hotel | Hotel | Motel/Hotel
permit:active:17 154046 MSA:00:chiller,toronto_building_permits_active,active:17 154046 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:10906700,10906700,25 ELM ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:17 154046 MSA,512ea1969892b1c0,2017-06-01,3375,False,,Proposal to replace existing chiller in Toronto Communit Housing building. | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Apartment & Commercial | Same | Multiple Unit Building
permit:cleared:16 139983 BLD:00:chiller,toronto_building_permits_cleared,cleared:16 139983 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11227032,11227032,65 ST GEORGE ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:16 139983 BLD,647c1dd268fbd17a,2019-01-23,,,,Proposal for interior alterations to basement level to support the installation of a new outdoor mechanical chiller unit | Other(BA) | Building Additions/Alterations | Office | Office | Office
permit:cleared:16 139983 HVA:00:chiller,toronto_building_permits_cleared,cleared:16 139983 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11227032,11227032,65 ST GEORGE ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:16 139983 HVA,2546d63bce87fbea,2019-01-23,,,,HVAC - Proposal for interior alterations to basement level to support the installation of a new outdoor mechanical chiller unit | Building Permit Related(MS) | Mechanical(MS) | Office | Office | Office
permit:cleared:02 108120 BLD:00:chiller,toronto_building_permits_cleared,cleared:02 108120 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11267781,11267781,122 ARROW RD,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:02 108120 BLD,2b5a27b8a09873c5,2026-06-08,,,,CONSTRUCTION OF A NEW MEZZANINE WITH A NEW CHILLER ROOM ON THE GROUND FLOOR | Multiple Projects | Building Additions/Alterations | Industrial Manufacturing Plant
permit:cleared:18 223090 BLD:00:chiller,toronto_building_permits_cleared,cleared:18 223090 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11484425,11484425,2235 SHEPPARD AVE E,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:18 223090 BLD,df00d1376e435bb4,2023-03-23,,,,"Remove one existing 800kw standby generators, replace with one 175kw generator to connect to the existing 1000A ATS. Disconnect and disable existing back up chiller. Leave chiller and transformer at original location: however, remove all the cable, conduit, pipe, and duct. Disconnect and disable existing 3rd floor fresh air fan. Disconnect and remove the glycol pumps, air compressor and associated duct and pipes. | Other(BA) | Building Additions/Alterations | Office | Office | Office"
permit:cleared:18 223090 HVA:00:chiller,toronto_building_permits_cleared,cleared:18 223090 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11484425,11484425,2235 SHEPPARD AVE E,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:18 223090 HVA,e29fd2da4ee92e97,2023-03-06,,,,"HVAC - Remove one existing 800kw standby generators, replace with one 175kw generator to connect to the existing 1000A ATS. Disconnect and disable existing back up chiller. Leave chiller and transformer at original location: however, remove all the cable, conduit, pipe, and duct. Disconnect and disable existing 3rd floor fresh air fan. Disconnect and remove the glycol pumps, air compressor and associated duct and pipes. | Building Permit Related(MS) | Mechanical(MS) | Office | Office | Office"
permit:cleared:16 269570 BLD:00:chiller,toronto_building_permits_cleared,cleared:16 269570 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11835376,11835376,2 SHEPPARD AVE E,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:16 269570 BLD,c2f31728dc756fed,2026-07-07,,,,"Interior Alteration of existing building tenant space from offices to a Self Care Dialysis Unit. Work includes revised fire protection, additional plumbing, revised lighting, new RO dialysis equipment for 12 self dialysis chairs, additional HVAC, new AHU, new rooftop chiller. | Interior Alterations | Building Additions/Alterations | Office | Office | Office"
permit:cleared:16 269570 FSU:00:chiller,toronto_building_permits_cleared,cleared:16 269570 FSU:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11835376,11835376,2 SHEPPARD AVE E,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:16 269570 FSU,b970241f3dca408e,2017-10-16,,,,"FS - Sprinkler Shop Drawing - Interior Alteration of existing building tenant space from offices to a Self Care Dialysis Unit. Work includes revised fire protection, additional plumbing, revised lighting, new RO dialysis equipment for 12 self dialysis chairs, additional HVAC, new AHU, new rooftop chiller. | Building Permit Related(FS) | Fire/Security Upgrade | Office | Office | Office"
permit:cleared:16 269570 HVA:00:chiller,toronto_building_permits_cleared,cleared:16 269570 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11835376,11835376,2 SHEPPARD AVE E,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:16 269570 HVA,990d22359e96331e,2017-12-13,,,,"HVAC - Interior Alteration of existing building tenant space from offices to a Self Care Dialysis Unit. Work includes revised fire protection, additional plumbing, revised lighting, new RO dialysis equipment for 12 self dialysis chairs, additional HVAC, new AHU, new rooftop chiller. | Building Permit Related(MS) | Mechanical(MS) | Office | Office | Office"
permit:cleared:16 269570 PLB:00:chiller,toronto_building_permits_cleared,cleared:16 269570 PLB:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11835376,11835376,2 SHEPPARD AVE E,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:16 269570 PLB,0f4d8d46ad4d4eaa,2017-12-22,,,,"Plumbing - Interior Alteration of existing building tenant space from offices to a Self Care Dialysis Unit. Work includes revised fire protection, additional plumbing, revised lighting, new RO dialysis equipment for 12 self dialysis chairs, additional HVAC, new AHU, new rooftop chiller. | Building Permit Related(PS) | Plumbing(PS) | Office | Office | Office"
permit:cleared:23 177600 MSA:00:chiller,toronto_building_permits_cleared,cleared:23 177600 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:11901996,11901996,20 EGLINTON AVE W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:23 177600 MSA,4eb8f1d0f0550df7,2024-12-11,,,,"Proposal for (Mechanical Stand-alone for the Mechanical Room) modification of existing air handling unit for cooling coil and filter replacement. addition of a new chiller package and associated pumps, piping and controls to serve the cooling coil | Other(MS) | Mechanical(MS) | Office - Mechanical Room | Office - Mechanical Room | Office"
permit:active:18 227566 MSA:00:chiller,toronto_building_permits_active,active:18 227566 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:12167660,12167660,4905 DUFFERIN ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,ALTER_REPAIR_OR_UPGRADE_TOWER,toronto-permit:18 227566 MSA,93814a6d44afed8f,2018-10-29,2860,False,,COOLING TOWERS & CHILLER UPGRADES | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Lab | Lab | Laboratory
permit:active:18 227566 MSA:00:cooling_tower,toronto_building_permits_active,active:18 227566 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:12167660,12167660,4905 DUFFERIN ST,,,cooling_tower,CONFIRMED,SOURCE_ACTIVE_COOLING_TOWER_PERMIT,ALTER_REPAIR_OR_UPGRADE_TOWER,,toronto-permit:18 227566 MSA,93814a6d44afed8f,2018-10-29,2860,False,,COOLING TOWERS & CHILLER UPGRADES | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Lab | Lab | Laboratory
permit:active:17 249171 MSA:00:chiller,toronto_building_permits_active,active:17 249171 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:12387715,12387715,330 JARVIS ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:17 249171 MSA,19caffca668d0fd8,2017-11-15,3208,False,,Proposal to replace existing chiller unit with a new chiller unit. | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Apartment Building | Apartment Building | Apartment Building
permit:cleared:18 135634 BLD:00:chiller,toronto_building_permits_cleared,cleared:18 135634 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:12601206,12601206,345 RUMSEY RD,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:18 135634 BLD,3ca1c02f212bc73b,2018-12-05,,,,"HVAC system upgrades including new rooftop units, demolition of existing chiller and boiler plant, new domestic hot water heaters, modification of terminal units | Re-Roofing/Re-Cladding | Building Additions/Alterations | Health Care Facility | Health Care Facility | Office"
permit:cleared:18 135634 HVA:00:chiller,toronto_building_permits_cleared,cleared:18 135634 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:12601206,12601206,345 RUMSEY RD,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:18 135634 HVA,704cbc339c6e9831,2018-12-05,,,,"HVAC - HVAC system upgrades including new rooftop units, demolition of existing chiller and boiler plant, new domestic hot water heaters, modification of terminal units | Building Permit Related(MS) | Mechanical(MS) | Health Care Facility | Health Care Facility | Office"
permit:cleared:18 135634 PLB:00:chiller,toronto_building_permits_cleared,cleared:18 135634 PLB:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:12601206,12601206,345 RUMSEY RD,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:18 135634 PLB,4b4c943d1e0fa347,2018-12-05,,,,"Plumbing - HVAC system upgrades including new rooftop units, demolition of existing chiller and boiler plant, new domestic hot water heaters, modification of terminal units | Building Permit Related(PS) | Plumbing(PS) | Health Care Facility | Health Care Facility | Office"
permit:active:11 181530 PSA:00:chiller,toronto_building_permits_active,active:11 181530 PSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:12601262,12601262,190 SIMCOE ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:11 181530 PSA,004f2b493c25ca45,2011-05-19,5580,False,,"This is for the installation of three(3) backflow prevention devices, one(1) to be installed on the water line and two(2) devices to be installed on the fire line. The installation is to take place on the below grade 01 level, chiller room. | Backflow Prevention Devices (Water only) | Plumbing(PS) | Office Building | Office Building | Office"
permit:active:02 112494 BLD:00:chiller,toronto_building_permits_active,active:02 112494 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:12601290,12601290,500 UNIVERSITY AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:02 112494 BLD,ebfd3fb5b4599eeb,2002-03-01,8946,False,,Make alterations and install partitions on all floors (basement to 10th floor) for office and creation of classrooms on portions of the 1st and 2nd floors. Also make structural alterations to the roof and construct platform on the roof of mechanical penthouse for support of chiller. | Multiple Projects | Building Additions/Alterations | Multiple Use/Non Residential
permit:cleared:17 139058 MSA:00:chiller,toronto_building_permits_cleared,cleared:17 139058 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:12763885,12763885,90-94 ADELAIDE ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:17 139058 MSA,27c4781cd8bf88bf,2017-08-18,,,,"Remove existing chiller in install new chiller on the existing concrete house keeping pad c/w new spring isolators, provide new butterfly valves and reconnect chilled water piping, re-insulate existing and new exterior chilled water piping | Other(MS) | Mechanical(MS) | Office | Office | Multiple Use/Non Residential"
permit:active:08 222029 HVA:00:chiller,toronto_building_permits_active,active:08 222029 HVA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:12763889,12763889,65 QUEEN ST W,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:08 222029 HVA,0c18c2be3ea89b0b,2008-12-10,6470,False,,HVAC - Chiller retrofit proposal for mechanical/electrical room equipment replacement/upgrades on ground floor and below ground as per submitted plans. Examiner to verify fees. | Building Permit Related(MS) | Mechanical(MS) | Office | Same | Office
permit:cleared:16 118684 MSA:00:chiller,toronto_building_permits_cleared,cleared:16 118684 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:13494194,13494194,390 THE WEST MALL,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:16 118684 MSA,94a1d1a0ff4971ec,2018-02-27,,,,Proposed Electrical & Mechanical System Replacement & Upgrades. Mechanical scope includes replacement of two unit heaters and installation of 300 ton chiller in existing service building. Related to building permit 16 118671 BLD 00 BA. | Alter: Boiler/Furnace/AC Replacement | Mechanical(MS) | Service Building | Service Building | Other
permit:active:12 252900 BLD:00:chiller,toronto_building_permits_active,active:12 252900 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:13498043,13498043,610 UNIVERSITY AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:12 252900 BLD,f0fd4c3291728fa7,2012-10-15,5065,False,,Proposal for structural work related to a proposed roof top chiller unit.. Tenant is the University Health Network. | Other(BA) | Building Additions/Alterations | Hospital | Same | Hospital
permit:active:12 252900 PLB:00:chiller,toronto_building_permits_active,active:12 252900 PLB:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:13498043,13498043,610 UNIVERSITY AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:12 252900 PLB,218013536dccfa4c,2012-10-30,5050,False,,"Plumbing - Proposal for structural work related to a proposed roof top chiller unit.. Tenant is the University Health Network. No fixtures proposed, only pipework. | Building Permit Related(PS) | Plumbing(PS) | Hospital | Same | Hospital"
permit:cleared:20 186423 BLD:01:chiller,toronto_building_permits_cleared,cleared:20 186423 BLD:01,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:13501524,13501524,555 FINCH AVE W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,REPLACE_OR_RENEW_TOWER,toronto-permit:20 186423 BLD,1ba3a6d300078b2f,2024-02-02,,,,"REVISION - replace the existing cooling tower and chiller plantInterior renovation and refurbishment of the Branson Ambulatory Care Centre (East Wing and parts of Centre Wing) renewed and re-purposed to a Reactivation Care Centre will consist of renovation and refurbishment of East Wing levels 2,3,4,5, and parts of basement and ground level. Approximately 1672 m2 per floor, 32 units approximately per floor level from 2 to 5 (combination of single and double occupancy room) | Interior Alterations | Building Additions/Alterations | Ambulatory Care Centre | Reactivation Care Centre | Hospital"
permit:cleared:20 186423 BLD:01:cooling_tower,toronto_building_permits_cleared,cleared:20 186423 BLD:01,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:13501524,13501524,555 FINCH AVE W,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,REPLACE_OR_RENEW_TOWER,,toronto-permit:20 186423 BLD,1ba3a6d300078b2f,2024-02-02,,,,"REVISION - replace the existing cooling tower and chiller plantInterior renovation and refurbishment of the Branson Ambulatory Care Centre (East Wing and parts of Centre Wing) renewed and re-purposed to a Reactivation Care Centre will consist of renovation and refurbishment of East Wing levels 2,3,4,5, and parts of basement and ground level. Approximately 1672 m2 per floor, 32 units approximately per floor level from 2 to 5 (combination of single and double occupancy room) | Interior Alterations | Building Additions/Alterations | Ambulatory Care Centre | Reactivation Care Centre | Hospital"
permit:cleared:20 186423 BLD:02:chiller,toronto_building_permits_cleared,cleared:20 186423 BLD:02,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:13501524,13501524,555 FINCH AVE W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,REPLACE_OR_RENEW_TOWER,toronto-permit:20 186423 BLD,9c1d1a4b6f7a3e50,2024-02-02,,,,"REV 02: Proposal for revised locations of sprinkler zone valve cabinets. REVISION - replace the existing cooling tower and chiller plantInterior renovation and refurbishment of the Branson Ambulatory Care Centre (East Wing and parts of Centre Wing) renewed and re-purposed to a Reactivation Care Centre will consist of renovation and refurbishment of East Wing levels 2,3,4,5, and parts of basement and ground level. Approximately 1672 m2 per floor, 32 units approximately per floor level from 2 to 5 (combination of single and double occupancy room) | Interior Alterations | Building Additions/Alterations | Ambulatory Care Centre | Reactivation Care Centre | Hospital"
permit:cleared:20 186423 BLD:02:cooling_tower,toronto_building_permits_cleared,cleared:20 186423 BLD:02,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:13501524,13501524,555 FINCH AVE W,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,REPLACE_OR_RENEW_TOWER,,toronto-permit:20 186423 BLD,9c1d1a4b6f7a3e50,2024-02-02,,,,"REV 02: Proposal for revised locations of sprinkler zone valve cabinets. REVISION - replace the existing cooling tower and chiller plantInterior renovation and refurbishment of the Branson Ambulatory Care Centre (East Wing and parts of Centre Wing) renewed and re-purposed to a Reactivation Care Centre will consist of renovation and refurbishment of East Wing levels 2,3,4,5, and parts of basement and ground level. Approximately 1672 m2 per floor, 32 units approximately per floor level from 2 to 5 (combination of single and double occupancy room) | Interior Alterations | Building Additions/Alterations | Ambulatory Care Centre | Reactivation Care Centre | Hospital"
